username,placeLocation,latitude,longitude,code,location
Cooperclubman,"Marlow, United Kingdom",51.5718668,-0.77695,GB,"Marlow, Buckinghamshire, South East England, England, SL7 1DA, United Kingdom"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"Athens, Greece",37.9839412,23.7283052,GB,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
Cooperclubman,"High Wycombe, United Kingdom",51.627422,-0.7484153,GB,"High Wycombe, Buckinghamshire, South East England, England, United Kingdom"
Cooperclubman,"Marlow, United Kingdom",51.5718668,-0.77695,GB,"Marlow, Buckinghamshire, South East England, England, SL7 1DA, United Kingdom"
Cooperclubman,"Mijas, Spain",36.5957471,-4.6375188,GB,"Mijas, Costa del Sol Occidental, Málaga, Andalucía, España"
Cooperclubman,"Brussels, Belgium",50.8465573,4.351697,GB,"Ville de Bruxelles - Stad Brussel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
Cooperclubman,"Brussels, Belgium",50.8465573,4.351697,GB,"Ville de Bruxelles - Stad Brussel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
Cooperclubman,"Brussels, Belgium",50.8465573,4.351697,GB,"Ville de Bruxelles - Stad Brussel, Brussel-Hoofdstad - Bruxelles-Capitale, Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest, België / Belgique / Belgien"
Cooperclubman,"Bracknell, United Kingdom",51.4143513,-0.7449925,GB,"Bracknell, Bracknell Forest, South East England, England, United Kingdom"
Cooperclubman,"Pickering, United Kingdom",54.2452377,-0.7793593,GB,"Pickering, Ryedale, North Yorkshire, Yorkshire and the Humber, England, YO18 8TB, United Kingdom"
Cooperclubman,"Chalfont St. Giles, United Kingdom",51.6321046,-0.5697912,GB,"Chalfont St Giles, Buckinghamshire, South East England, England, HP8 4QF, United Kingdom"
Cooperclubman,"Marlow, United Kingdom",51.5718668,-0.77695,GB,"Marlow, Buckinghamshire, South East England, England, SL7 1DA, United Kingdom"
Cooperclubman,"Prague, Czech Republic",50.0596288,14.446459273258009,GB,"Praha, Česko"
Cooperclubman,"Prague, Czech Republic",50.0596288,14.446459273258009,GB,"Praha, Česko"
Cooperclubman,"Prague, Czech Republic",50.0596288,14.446459273258009,GB,"Praha, Česko"
Cooperclubman,"Prague, Czech Republic",50.0596288,14.446459273258009,GB,"Praha, Česko"
Cooperclubman,"Lyndhurst, United Kingdom",50.8727657,-1.5748436,GB,"Lyndhurst, New Forest, Hampshire, South East England, England, United Kingdom"
Cooperclubman,"Lyndhurst, United Kingdom",50.8727657,-1.5748436,GB,"Lyndhurst, New Forest, Hampshire, South East England, England, United Kingdom"
Cooperclubman,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,GB,"Kuala Lumpur, Malaysia"
Cooperclubman,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,GB,"Kuala Lumpur, Malaysia"
Cooperclubman,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,GB,"Kuala Lumpur, Malaysia"
Cooperclubman,"Penang Island, Malaysia",5.3696832,100.25281058745169,GB,"Pulau Pinang, Barat Daya, Pulau Pinang, Malaysia"
Cooperclubman,"Penang Island, Malaysia",5.3696832,100.25281058745169,GB,"Pulau Pinang, Barat Daya, Pulau Pinang, Malaysia"
Cooperclubman,"Penang Island, Malaysia",5.3696832,100.25281058745169,GB,"Pulau Pinang, Barat Daya, Pulau Pinang, Malaysia"
Cooperclubman,"Penang Island, Malaysia",5.3696832,100.25281058745169,GB,"Pulau Pinang, Barat Daya, Pulau Pinang, Malaysia"
Cooperclubman,"Penang Island, Malaysia",5.3696832,100.25281058745169,GB,"Pulau Pinang, Barat Daya, Pulau Pinang, Malaysia"
Cooperclubman,"Christchurch, United Kingdom",50.7344198,-1.76512,GB,"Christchurch, Bournemouth, Christchurch and Poole, South West England, England, BH23 1LJ, United Kingdom"
Cooperclubman,"Coleford, United Kingdom",51.7940629,-2.6172688,GB,"Coleford, Forest of Dean, Gloucestershire, South West England, England, GL16 8AR, United Kingdom"
thePERSONALtraveler,"Vatnajokull National Park, Iceland",64.70227885,-16.9611200734345,US,"Vatnajökulsþjóðgarður, Skútustaðahreppur, Norðurland eystra, 660, Ísland"
thePERSONALtraveler,"Skaftafell, Iceland",64.0164548,-16.966458,US,"Skaftafell, Sveitarfélagið Hornafjörður, Austurland, Ísland"
thePERSONALtraveler,Grenada,12.1360374,-61.6904045,US,Grenada
thePERSONALtraveler,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
thePERSONALtraveler,"Athens, Greece",37.9839412,23.7283052,US,"Αθήνα, Δήμος Αθηναίων, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 10667, Ελλάς"
thePERSONALtraveler,"Santorini, Greece",36.4071112,25.456663652707153,US,"Σαντορίνη, Δημοτική Ενότητα Θήρας, Δήμος Θήρας, Περιφερειακή Ενότητα Θήρας, Περιφέρεια Νοτίου Αιγαίου, Αποκεντρωμένη Διοίκηση Αιγαίου, Ελλάς"
thePERSONALtraveler,"Kastraki, Greece",37.9929101,23.2158,US,"Καστράκι, Δημοτική Ενότητα Μεγαρέων, Δήμος Μεγαρέων, Περιφερειακή Ενότητα Δυτικής Αττικής, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, Ελλάς"
thePERSONALtraveler,"Delphi, Greece",38.4811538,22.500548577222837,US,"Δελφοί, Αθανασίου Διάκου, Κοινότητα Δελφών, Δημοτική Ενότητα Δελφών, Δήμος Δελφών, Περιφερειακή Ενότητα Φωκίδας, Περιφέρεια Στερεάς Ελλάδος, Αποκεντρωμένη Διοίκηση Θεσσαλίας - Στερεάς Ελλάδος, 33054, Ελλάς"
thePERSONALtraveler,"New Canaan, Connecticut",41.146763,-73.4948446,US,"New Canaan, Fairfield County, Connecticut, 06840, United States"
thePERSONALtraveler,"New York City, New York",40.7127281,-74.0060152,US,"New York, United States"
thePERSONALtraveler,"Los Angeles, California",34.0536909,-118.242766,US,"Los Angeles, California, United States"
thePERSONALtraveler,"Los Angeles, California",34.0536909,-118.242766,US,"Los Angeles, California, United States"
thePERSONALtraveler,"Los Angeles, California",34.0536909,-118.242766,US,"Los Angeles, California, United States"
thePERSONALtraveler,"Abiquiu, New Mexico",36.2070977,-106.3186283,US,"Abiquiu, Rio Arriba County, New Mexico, United States"
thePERSONALtraveler,"Los Alamos, New Mexico",35.893533500000004,-106.28970107056452,US,"Los Alamos, Los Alamos County, New Mexico, United States"
thePERSONALtraveler,"Taos, New Mexico",36.4072377,-105.5732847,US,"Taos, Taos County, New Mexico, 87571, United States"
thePERSONALtraveler,"Taos, New Mexico",36.4072377,-105.5732847,US,"Taos, Taos County, New Mexico, 87571, United States"
thePERSONALtraveler,"Abiquiu, New Mexico",36.2070977,-106.3186283,US,"Abiquiu, Rio Arriba County, New Mexico, United States"
thePERSONALtraveler,"Santa Fe, New Mexico",35.6876096,-105.9384569,US,"Santa Fe, Santa Fe County, New Mexico, United States"
thePERSONALtraveler,"Santa Fe, New Mexico",35.6876096,-105.9384569,US,"Santa Fe, Santa Fe County, New Mexico, United States"
thePERSONALtraveler,"Abiquiu, New Mexico",36.2070977,-106.3186283,US,"Abiquiu, Rio Arriba County, New Mexico, United States"
thePERSONALtraveler,"Espanola, New Mexico",35.9910962,-106.0808358,US,"Espanola, Rio Arriba County, New Mexico, United States"
thePERSONALtraveler,"Santa Fe, New Mexico",35.6876096,-105.9384569,US,"Santa Fe, Santa Fe County, New Mexico, United States"
thePERSONALtraveler,"Pittsfield, Massachusetts",42.451302,-73.260018,US,"Pittsfield, Berkshire County, Massachusetts, United States"
thePERSONALtraveler,"Islay, United Kingdom",55.758633,-6.165468260386538,US,"Islay, Argyll and Bute, Scotland, United Kingdom"
thePERSONALtraveler,"Appin, United Kingdom",56.5622142,-5.3605993,US,"Appin, Argyll and Bute, Scotland, PA38 4DB, United Kingdom"
thePERSONALtraveler,"Pound Ridge, New York",41.2087066,-73.5748483,US,"Pound Ridge, Town of Pound Ridge, Westchester County, New York, 10576, United States"
thePERSONALtraveler,"Berlin, Germany",52.5170365,13.3888599,US,"Berlin, 10117, Deutschland"
thePERSONALtraveler,"Berlin, Germany",52.5170365,13.3888599,US,"Berlin, 10117, Deutschland"
thePERSONALtraveler,"Berlin, Germany",52.5170365,13.3888599,US,"Berlin, 10117, Deutschland"
thePERSONALtraveler,"Berlin, Germany",52.5170365,13.3888599,US,"Berlin, 10117, Deutschland"
thePERSONALtraveler,"Branford, Connecticut",41.2795414,-72.8150989,US,"Branford, New Haven County, Connecticut, United States"
thePERSONALtraveler,"Tarbert, United Kingdom",55.8635203,-5.4151084,US,"Tarbert, Argyll and Bute, Scotland, United Kingdom"
thePERSONALtraveler,"Potsdam, Germany",52.4009309,13.0591397,US,"Potsdam, Brandenburg, Deutschland"
thePERSONALtraveler,"Berlin, Germany",52.5170365,13.3888599,US,"Berlin, 10117, Deutschland"
thePERSONALtraveler,"Amsterdam, The Netherlands",52.3727598,4.8936041,US,"Amsterdam, Noord-Holland, Nederland"
thePERSONALtraveler,"Amsterdam, The Netherlands",52.3727598,4.8936041,US,"Amsterdam, Noord-Holland, Nederland"
thePERSONALtraveler,"London, United Kingdom",51.5073219,-0.1276474,US,"London, Greater London, England, United Kingdom"
thePERSONALtraveler,"London, United Kingdom",51.5073219,-0.1276474,US,"London, Greater London, England, United Kingdom"
thePERSONALtraveler,"London, United Kingdom",51.5073219,-0.1276474,US,"London, Greater London, England, United Kingdom"
thePERSONALtraveler,"London, United Kingdom",51.5073219,-0.1276474,US,"London, Greater London, England, United Kingdom"
thePERSONALtraveler,"Beijing, China",39.906217,116.3912757,US,"北京市, 东城区, 北京市, 100010, 中国"
thePERSONALtraveler,"Paraty, RJ",-23.2196461,-44.7154196,US,"Paraty, Região Geográfica Imediata de Angra dos Reis, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
thePERSONALtraveler,"Paraty, RJ",-23.2196461,-44.7154196,US,"Paraty, Região Geográfica Imediata de Angra dos Reis, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
thePERSONALtraveler,"Des Allemands, Louisiana",29.8238196,-90.4750838,US,"Des Allemands, St. Charles Parish, Louisiana, 70030, United States"
thePERSONALtraveler,"Sorrento, Louisiana",30.1843642,-90.8592632,US,"Sorrento, Ascension Parish, Louisiana, United States"
thePERSONALtraveler,"Darrow, Louisiana",30.1182542,-90.9853773,US,"Darrow, Ascension Parish, Louisiana, 70707, United States"
thePERSONALtraveler,"Paraty, RJ",-23.2196461,-44.7154196,US,"Paraty, Região Geográfica Imediata de Angra dos Reis, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
thePERSONALtraveler,"Paraty, RJ",-23.2196461,-44.7154196,US,"Paraty, Região Geográfica Imediata de Angra dos Reis, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
thePERSONALtraveler,"New York City, New York",40.7127281,-74.0060152,US,"New York, United States"
thePERSONALtraveler,"Beijing, China",39.906217,116.3912757,US,"北京市, 东城区, 北京市, 100010, 中国"
thePERSONALtraveler,"Beijing, China",39.906217,116.3912757,US,"北京市, 东城区, 北京市, 100010, 中国"
thePERSONALtraveler,"West Haven, Connecticut",41.273250149999996,-72.9612374210589,US,"West Haven, New Haven County, Connecticut, 06516, United States"
thePERSONALtraveler,"New York City, New York",40.7127281,-74.0060152,US,"New York, United States"
thePERSONALtraveler,"Hakone-machi, Japan",35.222919,139.031616,US,"箱根町, 足柄下郡, 神奈川県, 日本"
thePERSONALtraveler,"Minato, Japan",35.6432274,139.7400553,US,"港区, 東京都, 日本"
Whiskawaytours,"Belmont, Australia",-27.5147784,153.1268563,AU,"Belmont, Brisbane City, Queensland, 4153, Australia"
Whiskawaytours,"Newcastle, Australia",-32.9192953,151.7795348,AU,"Newcastle, Newcastle City Council, New South Wales, 2300, Australia"
Whiskawaytours,"Blackheath, Australia",-33.6338889,150.2847222,AU,"Blackheath, Blue Mountains City Council, New South Wales, 2785, Australia"
Whiskawaytours,"Katoomba, Australia",-33.713759,150.3121633,AU,"Katoomba, Sydney, Blue Mountains City Council, New South Wales, 2780, Australia"
Whiskawaytours,"Noosaville, Australia",-26.398056,153.061676,AU,"Noosaville, Noosa Shire, Queensland, 4566, Australia"
Whiskawaytours,"Noosaville, Australia",-26.398056,153.061676,AU,"Noosaville, Noosa Shire, Queensland, 4566, Australia"
Whiskawaytours,"Noosaville, Australia",-26.398056,153.061676,AU,"Noosaville, Noosa Shire, Queensland, 4566, Australia"
Whiskawaytours,"Speers Point, Australia",-32.9633333,151.6277778,AU,"Speers Point, Lake Macquarie City Council, New South Wales, 2284, Australia"
Whiskawaytours,"Mosman, Australia",-33.8301355,151.2447663,AU,"Mosman, Sydney, Mosman Municipal Council, Lower North Shore, New South Wales, 2088, Australia"
Whiskawaytours,"Port Macquarie, Australia",-31.4299499,152.9103525,AU,"Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia"
Whiskawaytours,"Port Macquarie, Australia",-31.4299499,152.9103525,AU,"Port Macquarie, Port Macquarie-Hastings Council, New South Wales, 2444, Australia"
Whiskawaytours,"Rylstone, Australia",-32.7983597,149.9718593,AU,"Rylstone, Mid-Western Regional Council, New South Wales, 2849, Australia"
Whiskawaytours,"Nelson Bay, Australia",-32.7218138,152.1440889,AU,"Nelson Bay, Port Stephens Council, New South Wales, 2315, Australia"
Whiskawaytours,"Lemon Tree Passage, Australia",-32.7327199,152.0359761,AU,"Lemon Tree Passage, Port Stephens Council, New South Wales, 2319, Australia"
Whiskawaytours,"Sydney, Australia",-33.8548157,151.2164539,AU,"Sydney, New South Wales, Australia"
Whiskawaytours,"Nelson Bay, Australia",-32.7218138,152.1440889,AU,"Nelson Bay, Port Stephens Council, New South Wales, 2315, Australia"
Whiskawaytours,"Nelson Bay, Australia",-32.7218138,152.1440889,AU,"Nelson Bay, Port Stephens Council, New South Wales, 2315, Australia"
Whiskawaytours,"Nelson Bay, Australia",-32.7218138,152.1440889,AU,"Nelson Bay, Port Stephens Council, New South Wales, 2315, Australia"
